Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,12,11,0
0,7,1,0,12,12,-1
2,7,0,0,13,12,-1
3,6,0,1,12,12,-1
1,7,0,0,12,11,-1
1,8,0,0,13,11,-1
1,9,0,0,14,11,-1
1,10,0,0,13,11,-1
1,11,0,0,12,11,-1
0,11,1,0,12,10,-1
0,11,2,0,13,10,-1
2,11,1,0,14,10,-1
0,11,2,0,14,11,-1
1,12,2,0,13,11,-1
0,12,3,0,12,11,-1
0,12,4,0,13,11,-1
3,11,4,0,14,11,-1
1,12,4,0,14,12,-1
0,12,5,0,13,12,-1
2,12,4,0,13,11,-1
0,12,5,0,13,10,-1
3,11,5,0,12,10,-1
1,12,5,0,13,10,-1
0,12,6,0,13,9,-1
3,11,6,0,14,9,-1
1,12,6,0,14,8,-1
2,12,5,0,14,9,-1
3,11,5,0,14,8,-1
3,10,5,0,13,8,-1
1,11,5,0,12,8,-1
2,11,4,0,13,8,-1
0,11,5,0,12,8,-1
0,11,6,0,11,8,-1
1,12,6,0,10,8,-1
3,11,6,0,11,8,-1
2,11,5,0,10,8,-1
2,11,4,0,9,8,-1
0,11,5,0,8,8,-1
0,11,6,0,8,7,-1
1,12,6,0,8,6,-1
2,12,5,1,7,6,-1
0,12,6,0,7,7,-1
3,11,6,0,7,8,-1
1,12,6,0,7,7,-1
2,12,5,0,7,8,-1
0,12,6,0,7,7,-1
3,11,6,0,7,6,-1
2,11,5,0,9,6,-1
0,11,6,0,8,6,-1
2,11,5,0,9,6,-1
2,11,4,1,9,5,-1
2,11,3,1,10,4,-1
2,11,2,1,10,2,-1
0,11,3,1,11,3,-101
0,11,3,1,11,3,-101
