Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,10,14,0
0,7,1,0,10,13,-1
2,7,0,0,10,14,-1
0,7,1,1,9,14,-1
2,7,0,0,9,13,-1
3,6,0,1,9,12,-1
3,5,0,1,9,11,-1
3,4,0,1,9,10,-1
3,3,0,1,10,9,-1
3,2,0,1,10,8,-1
0,2,1,0,9,8,-1
0,2,2,1,9,9,-1
3,1,2,1,7,9,-1
3,0,2,1,6,8,-1
2,0,1,1,6,7,-1
0,0,2,1,4,7,-1
2,0,1,1,5,6,-1
2,0,0,1,5,5,-1
0,0,1,1,4,5,-1
2,0,0,1,5,5,-1
0,0,1,1,5,6,-1
2,0,0,1,5,5,-1
0,0,1,1,3,5,-1
2,0,0,1,4,5,-1
0,0,1,1,3,4,-1
2,0,0,1,3,3,-1
1,1,0,1,2,2,-1
3,0,0,1,1,2,-1
1,1,0,1,1,0,-101
1,1,0,1,1,0,-101
