Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,0,0,0
1,8,0,1,1,0,-1
1,9,0,1,0,0,-1
1,10,0,1,1,0,-1
1,11,0,1,2,0,-1
1,12,0,1,3,0,-1
1,13,0,1,4,0,-1
0,13,1,1,5,1,-1
0,13,2,1,6,1,-1
0,13,3,1,7,1,-1
0,13,4,1,8,1,-1
0,13,5,1,10,1,-1
0,13,6,1,10,2,-1
0,13,7,0,10,4,-1
0,13,8,0,11,4,-1
0,13,9,1,12,4,-1
0,13,10,1,12,6,-1
0,13,11,1,12,7,-1
3,12,11,1,11,7,-1
0,12,12,1,12,6,-1
3,11,12,1,12,7,-1
0,11,13,1,12,8,-1
3,10,13,1,12,10,-1
3,9,13,1,11,10,-1
3,8,13,1,10,11,-1
3,7,13,1,8,11,-1
0,7,14,1,8,12,999
0,7,14,1,8,12,999
