Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,7,8,0
1,8,0,0,7,7,-1
0,8,1,0,8,7,-1
1,9,1,0,8,6,-1
1,10,1,0,8,5,-1
2,10,0,0,8,4,-1
1,11,0,0,8,3,-1
1,12,0,0,7,3,-1
0,12,1,0,8,3,-1
0,12,2,0,7,3,-1
2,12,1,0,7,2,-1
0,12,2,0,7,1,-1
0,12,3,0,7,0,-1
2,12,2,0,8,0,-1
0,12,3,0,8,1,-1
2,12,2,0,7,1,-1
0,12,3,0,7,0,-1
0,12,4,0,8,0,-1
2,12,3,0,7,0,-1
0,12,4,0,6,0,-1
1,13,4,0,7,0,-1
1,14,4,0,8,0,-1
3,13,4,0,8,1,-1
1,14,4,0,7,1,-1
3,13,4,0,7,0,-1
0,13,5,0,8,0,-1
0,13,6,0,8,1,-1
0,13,7,0,9,1,-1
2,13,6,0,8,1,-1
0,13,7,0,8,0,-1
2,13,6,0,7,0,-1
0,13,7,0,8,0,-1
2,13,6,0,8,1,-1
3,12,6,0,8,0,-1
1,13,6,0,8,1,-1
0,13,7,0,7,1,-1
0,13,8,0,8,1,-1
2,13,7,0,9,1,-1
0,13,8,0,8,1,-1
2,13,7,0,7,1,-1
0,13,8,0,7,2,-1
2,13,7,1,7,3,-1
0,13,8,0,9,3,-1
3,12,8,1,10,4,-1
3,11,8,0,10,5,-1
2,11,7,1,10,4,-1
2,11,6,1,10,5,-1
1,12,6,0,10,4,-1
3,11,6,1,10,5,-1
0,11,7,0,11,4,-1
2,11,6,1,10,4,-1
0,11,7,0,10,5,-1
0,11,8,0,10,4,-1
3,10,8,0,10,5,-1
3,9,8,0,10,4,-1
0,9,9,0,10,5,-1
3,8,9,1,10,4,-1
1,9,9,0,11,4,-1
2,9,8,0,10,4,-1
0,9,9,0,10,5,-1
1,10,9,0,10,4,-1
2,10,8,0,9,4,-1
1,11,8,0,8,4,-1
2,11,7,0,8,5,-1
2,11,6,0,8,6,-1
0,11,7,0,9,6,-1
0,11,8,1,8,6,-1
3,10,8,1,9,6,-1
0,10,9,1,9,8,-1
0,10,10,1,10,9,-1
0,10,11,1,10,11,-101
0,10,11,1,10,11,-101
