Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,6,14,0
1,8,0,0,6,13,-1
3,7,0,0,7,13,-1
0,7,1,0,7,12,-1
1,8,1,0,7,11,-1
2,8,0,0,6,11,-1
0,8,1,0,7,11,-1
1,9,1,0,7,12,-1
0,9,2,0,7,13,-1
1,10,2,0,6,13,-1
2,10,1,0,5,13,-1
2,10,0,0,6,13,-1
3,9,0,0,5,13,-1
0,9,1,0,6,13,-1
0,9,2,0,5,13,-1
2,9,1,0,6,13,-1
1,10,1,0,5,13,-1
3,9,1,0,6,13,-1
2,9,0,0,7,13,-1
3,8,0,0,7,12,-1
0,8,1,0,7,11,-1
3,7,1,0,7,12,-1
0,7,2,0,8,12,-1
0,7,3,0,7,12,-1
0,7,4,0,7,13,-1
0,7,5,0,7,12,-1
2,7,4,0,7,13,-1
0,7,5,0,7,12,-1
2,7,4,0,7,13,-1
0,7,5,0,6,13,-1
0,7,6,0,7,13,-1
2,7,5,0,7,12,-1
3,6,5,0,7,11,-1
0,6,6,1,6,11,-1
2,6,5,1,6,9,-1
1,7,5,1,6,8,-1
2,7,4,1,6,7,-1
2,7,3,1,6,5,-1
2,7,2,1,7,6,-1
2,7,1,1,7,4,-1
3,6,1,1,7,2,-1
3,5,1,1,6,1,-1
2,5,0,1,5,0,-101
2,5,0,1,5,0,-101
